PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20260626;06;2026;8624758;1;1;1;50;;1;540.15443695;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624759;1;1;1;50;;1;586.01386968;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624759;1;2;1;50;;1;586.01386968;66;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;12;;;;;;
20260626;06;2026;8624763;1;1;1;50;;1;233.1157598;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624764;1;1;1;50;;1;147.10278558;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624764;1;2;1;50;;1;147.10278558;66;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624765;1;1;1;50;;1;216.45496872;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624765;1;2;1;50;;1;216.45496872;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624766;1;1;1;50;;1;165.24268948;66;;1;1;6;EN REPOSO POR ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624766;1;2;1;50;;1;165.24268948;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624766;1;3;1;50;;1;165.24268948;66;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624767;1;1;1;50;;1;202.59901623;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624768;1;1;1;50;;1;233.33869825;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624769;1;1;1;50;;1;221.33686339;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624769;1;2;1;50;;1;221.33686339;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624769;1;3;1;50;;1;221.33686339;66;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260626;06;2026;8624770;1;1;1;50;;1;216.50155402;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624770;1;2;1;50;;1;216.50155402;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624770;1;3;1;50;;1;216.50155402;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624771;1;1;1;50;;1;242.73467733;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624771;1;2;1;50;;1;242.73467733;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624772;1;1;1;50;;1;190.98703546;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624773;1;1;1;50;;1;233.33869825;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624774;1;1;1;50;;1;186.5375033;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624774;1;2;1;50;;1;186.5375033;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624775;1;1;1;50;;1;199.73016069;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624775;1;3;1;50;;1;199.73016069;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624775;1;4;1;50;;1;199.73016069;66;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260626;06;2026;8624776;1;1;1;50;;1;88.226803131;66;;1;1;6;HACER DILIGENCIAS DEL HOGAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624776;1;2;1;50;;1;88.226803131;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624776;1;3;1;50;;1;88.226803131;66;;1;1;6;EN REPOSO POR ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624777;1;1;1;50;;1;176.53431078;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624777;1;2;1;50;;1;176.53431078;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624778;1;1;1;50;;1;169.4659638;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624778;1;2;1;50;;1;169.4659638;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624778;1;3;1;50;;1;169.4659638;66;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624779;1;1;1;50;;1;192.89672136;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624779;1;2;1;50;;1;192.89672136;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624780;1;1;1;50;;1;162.09551206;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624780;1;2;1;50;;1;162.09551206;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624781;1;1;1;50;;1;162.09551206;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624781;1;3;1;50;;1;162.09551206;66;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624782;1;1;1;50;;1;95.857403768;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624782;1;2;1;50;;1;95.857403768;66;;1;1;6;DESCANSAR EN CASA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624782;1;3;1;50;;1;95.857403768;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624783;1;1;1;50;;1;160.06317518;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624784;1;1;1;50;;2;467.9226776;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624784;1;2;1;50;;2;467.9226776;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624785;1;1;1;50;;2;749.32302286;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624785;1;2;1;50;;2;749.32302286;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624785;1;3;1;50;;2;749.32302286;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624785;1;4;1;50;;2;749.32302286;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624785;1;5;1;50;;2;749.32302286;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624786;1;1;1;50;;2;980.24398298;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624786;1;2;1;50;;2;980.24398298;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624786;1;3;1;50;;2;980.24398298;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624786;1;7;1;50;;2;980.24398298;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624786;1;8;1;50;;2;980.24398298;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624787;1;1;1;50;;2;980.24398298;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624787;1;2;1;50;;2;980.24398298;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624787;1;5;1;50;;2;980.24398298;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624788;1;1;1;50;;2;825.01983394;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624788;1;2;1;50;;2;825.01983394;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624789;1;1;1;50;;2;620.53710211;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624789;1;2;1;50;;2;620.53710211;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624790;1;1;1;50;;2;594.23054945;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624790;1;2;1;50;;2;594.23054945;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624790;1;3;1;50;;2;594.23054945;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624791;1;1;1;50;;2;804.75154937;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624791;1;2;1;50;;2;804.75154937;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624792;1;1;1;50;;2;374.68898518;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624792;1;2;1;50;;2;374.68898518;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624792;1;3;1;50;;2;374.68898518;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624792;1;4;1;50;;2;374.68898518;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624793;1;1;1;50;;2;804.75154937;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624793;1;2;1;50;;2;804.75154937;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624794;1;1;1;50;;2;911.3973369;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624794;1;2;1;50;;2;911.3973369;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624795;1;1;1;50;;2;544.64857479;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624795;1;2;1;50;;2;544.64857479;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624795;1;3;1;50;;2;544.64857479;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624795;1;5;1;50;;2;544.64857479;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624795;1;6;1;50;;2;544.64857479;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624796;1;1;1;50;;1;190.91348038;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624797;1;1;1;50;;1;132.87406989;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624798;1;1;1;50;;1;132.87406989;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624799;1;1;1;50;;1;205.75521994;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624799;1;2;1;50;;1;205.75521994;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624800;1;1;1;50;;1;227.85121983;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624800;1;2;1;50;;1;227.85121983;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624801;1;1;1;50;;1;120.35682457;66;;1;1;6;EN CASA DESCANSANDO YA QUE POR PROBLEMAS DE CORAZON NO PUEDE TRABAJAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624801;1;2;1;50;;1;120.35682457;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624802;1;1;1;50;;1;120.35682457;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624802;1;2;1;50;;1;120.35682457;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624803;1;1;1;50;;1;141.45849561;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624804;1;1;1;50;;1;278.09415873;66;1;;1;6;DILIGENCIAS DEL HOGAR;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624804;1;2;1;50;;1;278.09415873;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624804;1;3;1;50;;1;278.09415873;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624804;1;4;1;50;;1;278.09415873;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624804;1;8;1;50;;1;278.09415873;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624804;1;9;1;50;;1;278.09415873;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624806;1;1;1;50;;1;205.75521994;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624806;1;2;1;50;;1;205.75521994;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624807;1;1;1;50;;2;333.27449805;66;;1;1;6;EN REPOSO POR ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624807;1;2;1;50;;2;333.27449805;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624808;1;1;1;50;;2;319.01964039;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624808;1;4;1;50;;2;319.01964039;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624808;1;5;1;50;;2;319.01964039;66;;1;1;6;DESCANSAR EN CASA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624809;1;1;1;50;;2;261.95582752;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624810;1;1;1;50;;2;516.6867309;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624811;1;1;1;50;;2;827.20905002;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624811;1;2;1;50;;2;827.20905002;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624812;1;1;1;50;;2;565.88732504;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624812;1;2;1;50;;2;565.88732504;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624813;1;1;1;50;;2;333.27449805;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624813;1;2;1;50;;2;333.27449805;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624814;1;1;1;50;;2;425.32459554;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624814;1;2;1;50;;2;425.32459554;66;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624815;1;1;1;50;;2;496.64326607;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624815;1;2;1;50;;2;496.64326607;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624815;1;3;1;50;;2;496.64326607;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624816;1;1;1;50;;2;245.06099574;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624817;1;1;1;50;;2;588.00540143;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624817;1;2;1;50;;2;588.00540143;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624818;1;1;1;50;;2;683.65312965;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624818;1;2;1;50;;2;683.65312965;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624819;1;1;1;50;;1;217.75941188;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624819;1;2;1;50;;1;217.75941188;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624819;1;3;1;50;;1;217.75941188;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624819;1;4;1;50;;1;217.75941188;66;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624820;1;1;1;50;;1;156.26211992;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624821;1;1;1;50;;1;1784.3498119;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624822;1;1;1;50;;1;2563.7540348;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624823;1;1;1;50;;1;1332.8854506;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624823;1;2;1;50;;1;1332.8854506;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624823;1;3;1;50;;1;1332.8854506;05;;1;1;6;DESCANSAR EN CAMA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624824;1;1;1;50;;1;2297.7330319;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624824;1;2;1;50;;1;2297.7330319;05;;1;1;6;VER TELEVISION ESTUDIAR UN CURSO NO FORMAL;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624825;1;1;1;50;;1;1522.8228838;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624825;1;2;1;50;;1;1522.8228838;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624826;1;1;1;50;;1;1630.3718506;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624827;1;1;1;50;;1;1415.149589;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624827;1;2;1;50;;1;1415.149589;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624828;1;1;1;50;;1;1241.5293578;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624828;1;2;1;50;;1;1241.5293578;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624828;1;3;1;50;;1;1241.5293578;05;1;;1;2;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20260626;06;2026;8624829;1;1;1;50;;1;1917.2023058;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624829;1;2;1;50;;1;1917.2023058;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624830;1;1;1;50;;1;1203.0480006;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624831;1;1;1;50;;1;1728.5395189;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624832;1;1;1;50;;1;3097.9361872;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624832;1;2;1;50;;1;3097.9361872;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624832;1;3;1;50;;1;3097.9361872;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624833;1;1;1;50;;1;1089.71628;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624833;1;2;1;50;;1;1089.71628;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624834;1;1;1;50;;1;1203.324462;05;;1;1;6;ACOSTADA ENFERMA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624834;1;2;1;50;;1;1203.324462;05;;1;1;6;ACOSTADA ENFERMA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624834;1;3;1;50;;1;1203.324462;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624834;1;4;1;50;;1;1203.324462;05;;1;1;6;SENTADO VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624835;1;1;1;50;;1;2377.9527095;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624835;1;2;1;50;;1;2377.9527095;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624835;1;6;1;50;;1;2377.9527095;05;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;1;1;;1;1
20260626;06;2026;8624835;1;7;1;50;;1;2377.9527095;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624836;1;1;1;50;;1;4770.1568792;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624836;1;2;1;50;;1;4770.1568792;05;1;;1;4;;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624837;1;1;1;50;;1;1639.3745501;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624837;1;2;1;50;;1;1639.3745501;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624840;1;1;1;50;;1;3095.1763254;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624841;1;1;1;50;;1;2818.113264;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624841;1;2;1;50;;1;2818.113264;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624842;1;1;1;50;;2;953.76526175;05;;1;1;6;LEER;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624843;1;1;1;50;;2;665.42760899;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624843;1;2;1;50;;2;665.42760899;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624844;1;1;1;50;;1;4990.4093209;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624844;1;2;1;50;;1;4990.4093209;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624845;1;1;1;50;;2;1225.0419627;05;;1;1;6;CAMINAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624845;1;2;1;50;;2;1225.0419627;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624845;1;3;1;50;;2;1225.0419627;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624845;1;4;1;50;;2;1225.0419627;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624846;1;1;1;50;;2;806.6181342;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624846;1;2;1;50;;2;806.6181342;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624846;1;3;1;50;;2;806.6181342;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624847;1;1;1;50;;2;658.24445266;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624847;1;2;1;50;;2;658.24445266;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624848;1;1;1;50;;2;1076.6682811;05;;1;1;6;CAMINAR Y LEER;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624848;1;2;1;50;;2;1076.6682811;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624848;1;3;1;50;;2;1076.6682811;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624849;1;1;1;50;;2;963.56433152;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624849;1;2;1;50;;2;963.56433152;05;1;;1;2;;;2;2;;;;2;1;1;1;;1;1;;;;;;;;;;;;1
20260626;06;2026;8624849;1;3;1;50;;2;963.56433152;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624850;1;1;1;50;;2;1732.0848751;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624850;1;2;1;50;;2;1732.0848751;05;1;;1;6;PRACTICAR DEPORTE DE BOXEO;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624850;1;3;1;50;;2;1732.0848751;05;;1;1;6;HACIENDO TRAMITES DE ESTUDIOS PARA PODER INGRESAR A LA UNIVERSIDAD;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624851;1;1;1;50;;2;658.24445266;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624851;1;2;1;50;;2;658.24445266;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8624852;1;1;1;50;;2;665.42760899;05;;1;1;6;CAMINAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624852;1;2;1;50;;2;665.42760899;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8624853;1;1;1;50;;1;4156.220796;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
