PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260626;06;2026;8643782;1;1;1;60;;2;4172.5057509;15;1;113;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;20000000;1;70000000;0;0;0;4000000;0;0;0;0;2;;2;;;;;;2;;;2;;2;2;1800000;1;20000000;3;;1;;2;12;40;;;40;;;2;8;;2;;2;;;;2;2;1;2;48;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;5;;1;1800000;01;0113;9211;240
20260626;06;2026;8643782;1;3;1;60;;2;4172.5057509;15;1;113;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1120000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1120000;1;13000000;3;;1;;2;12;40;;;40;;;2;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;3;;1;1120000;01;0113;9211;12
20260626;06;2026;8643783;1;1;1;60;;2;1896.0473537;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;850000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;850000;1;9600000;2;;9;;2;8;44;;;24;6;;3;8;;2;;2;;;;2;2;1;5;4;4;;1;;2;;;;;;;;1;16;2;1;1;1;1;2;1;2;2;1;2;2;;2;1;2;1;1;2;2;1;3;;25;8;;1;850000;01;0161;6112;300
20260626;06;2026;8643784;1;1;1;60;;2;2745.4087842;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1500000;1;16000000;3;;9;;2;12;48;;;48;;;3;8;;2;;2;;;;2;2;1;2;33;6;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;10;2;;1;1500000;01;0161;9213;350
20260626;06;2026;8643785;1;1;1;60;;2;1583.9008339;15;1;4722;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;3;3;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;400000;1;4000000;3;;9;;2;12;25;2;;25;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;5;8;;1;400000;47;4722;9212;358
20260626;06;2026;8643786;1;1;1;60;;1;2260.0706238;15;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;45;;;45;;;1;2;;3;;2;;;;2;2;1;58;120;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;1;3;;1;800000;97;9700;5322;1
20260626;06;2026;8643787;1;1;1;60;;2;1242.9545669;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;1440000;3;;4;;2;12;48;;;48;;;3;8;;2;;2;;;;2;2;1;2;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;2;;1;1200000;01;0161;9211;120
20260626;06;2026;8643788;1;2;1;60;;2;1498.8647748;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;8000000;3;;1;;1;12;50;;;50;;;2;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;2;;2;2;1;2;2;2;2;1;3;;15;3;;1;600000;01;0161;9211;144
20260626;06;2026;8643789;1;1;1;60;;2;2580.3837674;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;12000000;2;;9;;2;8;44;;;44;;;3;8;;2;;2;;;;2;2;1;4;6;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;20;5;;1;1200000;01;0161;9211;180
20260626;06;2026;8643789;1;2;1;60;;2;2580.3837674;15;1;141;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;3628800;10;0;500000;0;0;0;55000;0;0;0;1;54000;1;200000;;;;;2;;;2;;2;2;302400;1;3078800;3;;9;;2;10;21;2;;21;;;1;8;;1;;1;2;2;8;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;5;8;;1;302400;01;0141;9212;24
20260626;06;2026;8643794;1;1;1;60;;2;2085.6520891;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1800000;1;14000000;2;;9;;2;8;44;;;44;;;3;8;;2;;2;;;;2;2;1;4;6;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;20;2;;1;1800000;01;0161;9211;300
20260626;06;2026;8643796;1;1;1;60;;2;2402.2366286;15;1;162;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;3;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;500000;1;5000000;3;;9;;1;12;44;;;44;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;1;1;1;1;2;2;1;11;;20;8;;1;500000;01;0162;6121;258
20260626;06;2026;8643798;1;1;1;60;;2;1620.577846;15;1;4923;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;3;4;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;2;;;;;;;;200000;1;32000000;3;;6;;2;12;50;;;12;5;;1;4;;1;;3;;;;1;2;1;6;195;2;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;1;2;;1;200000;49;4923;8332;36
20260626;06;2026;8643802;1;2;1;60;;2;2898.2365914;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;1;6;;;1750905;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1750905;1;21010860;2;;9;;2;12;44;;;44;;;4;8;;2;;2;;;;2;2;1;0;3;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;15;2;;1;1750905;01;0161;9211;120
20260626;06;2026;8643806;1;1;1;60;;2;1620.577846;15;1;4322;1;1;;;1;;2;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;8000000;3;;1;;1;12;30;1;;30;;;2;2;;2;;2;;;;2;2;1;0;16;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;3;;1;600000;43;4322;7126;59
20260626;06;2026;8643806;1;2;1;60;;2;1620.577846;15;1;9700;1;1;;;1;;2;;2;2;2;2;3;;2;2;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;1;;30;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;2;1;3;;10;3;;1;800000;97;9700;9111;45
20260626;06;2026;8643808;1;1;1;60;;2;1129.9586972;15;1;141;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;15000000;6;0;50000;0;0;0;250000;1500000;2500000;1000000;2;;2;;;;;;2;;;2;;2;2;1500000;1;15000000;3;;6;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;0;120;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;2;;1;1500000;01;0141;9212;36
20260626;06;2026;8643808;1;2;1;60;;2;1129.9586972;15;1;4711;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;4500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1500000;1;14000000;3;;6;;2;12;48;;;48;;;1;1;;2;;2;;;;2;2;1;0;30;1;;11;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;14;;;2;;1;1500000;47;4711;5221;60
20260626;06;2026;8643809;1;2;1;60;;2;2322.6140178;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;1;2;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1500000;1;21010800;2;;10;;2;8;44;;;36;6;;2;8;;2;;2;;;;2;2;1;3;5;4;;1;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;;1;1;2;2;1;2;1;1;11;;25;2;;1;1500000;01;0161;6112;180
20260626;06;2026;8643811;1;1;1;60;;2;2046.2128117;15;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;500000;1;7500000;3;;1;;2;12;44;;;44;;;2;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;20;3;;1;500000;01;0161;9211;140
20260626;06;2026;8643812;1;1;1;60;;2;1896.0473537;15;1;113;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;0;0;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;4000000;1;240000;450000;0;0;1500000;0;0;0;0;2;;1;150000;;;;;2;;;2;;2;2;1810000;1;10860000;2;;5;;2;12;44;;;44;;;2;8;;1;;2;;;;2;2;2;;;;;;;1;14;6121;141;4;0;1;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;2;;1;1810000;01;0113;6112;300
20260626;06;2026;8643813;1;1;1;60;;2;3431.8844361;15;1;510;1;2;2;12;1;;1;;1;1;1;1;1;;1;1;1;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;2;1;180000;2;2;;;2;;;2;;;1;1430000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;7;10;;1;;1;2;1;5;1;1;1;0;120;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;2;;1;1750000;05;0510;9311;12
20260626;06;2026;8643813;1;2;1;60;;2;3431.8844361;15;1;8530;1;1;;;2;3;2;7810;2;2;2;2;1;;1;1;9;9;1;;2;800000;2;;2;;;1;300000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;6;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;15;3;;1;1100000;85;8530;2631;30
20260626;06;2026;8643814;1;1;1;60;;2;1980.664228;15;1;4722;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;400000;1;6000000;3;;5;;2;12;30;1;;30;;;1;8;;2;;2;;;;2;2;1;3;86;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;5;8;;1;400000;47;4722;9212;60
20260626;06;2026;8643815;1;1;1;60;;2;2306.2862135;15;1;8121;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;250000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;250000;1;4000000;1;;4;;2;12;16;2;;16;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;11;;20;8;;1;250000;81;8121;9111;12
20260626;06;2026;8643816;1;1;1;60;;2;1161.1060675;15;1;141;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;3628800;12;0;450000;0;0;0;120000;0;0;0;1;54000;1;100000;;;;;2;;;2;;2;2;302400;1;3628800;3;;9;;2;12;14;2;;14;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;10;8;;1;302400;01;0141;6121;180
20260626;06;2026;8643819;1;1;1;60;;1;425.50447371;50;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;1000000;2;;2;;;1;560000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;2;;2;;;;2;2;1;12;12;3;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;10;2;;1;1560000;97;9700;9111;6
20260626;06;2026;8643820;1;1;1;60;;1;425.50447371;50;1;8530;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;1;;2;6000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;1;6000000;1;3000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;3;DECRETO DEL MAGISTERIO;24;2;;10;7;;1;;1;3;1;29;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;;5;2;;1;6000000;85;8530;1345;348
20260626;06;2026;8643821;1;1;1;60;;1;557.84936158;50;1;9524;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1000000;1;;3;;3;;2;12;60;;;60;;;1;1;;2;;2;;;;2;2;1;0;4;1;;1;;2;;;;;;;;1;20;1;1;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;1000000;95;9524;7115;4
20260626;06;2026;8643822;1;1;1;60;;1;332.75564658;50;1;610;1;2;2;2;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;3500000;2;;2;;;1;300000;2;;1;650000;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;7;;1;;1;1;1;10;1;1;1;0;24;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;60;3;;1;3800000;06;0610;7411;24
20260626;06;2026;8643823;1;2;1;60;;1;521.90314333;50;1;4923;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;29000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;3500000;1;;3;;1;;2;12;72;;;72;;;1;4;;1;;1;1;2;9;2;2;1;0;20;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;1;2;;2;1;1;2;2;2;2;2;11;;15;5;;1;3500000;49;4923;8332;204
20260626;06;2026;8643824;1;2;1;60;;1;605.3749617;50;1;3312;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;1;63000;2;2;;;2;;;2;;;1;1900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;36;2;;7;7;;1;;1;1;1;14;1;1;1;0;8;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;1;;1;2000000;33;3312;7233;48
20260626;06;2026;8643825;1;1;1;60;;1;375.24605689;50;1;6920;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;1;;2100000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;2100000;1;;3;;9;;2;12;40;;;0;3;;1;1;;1;;1;2;2;2;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;5;;1;2100000;69;6920;2411;96
20260626;06;2026;8643825;1;2;1;60;;1;375.24605689;50;1;4711;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;10400000;1;0;6000000;0;400000;0;;;;;;;;;;;;;;;;;;;;1;1;2026;1;1;;;4000000;1;;3;;3;;2;12;60;;;0;3;;1;1;;2;;2;;;;2;2;1;24;24;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;4000000;47;4711;5223;252
20260626;06;2026;8643826;1;1;1;60;;1;474.37754322;50;1;4923;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;13000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;3000000;1;;3;;1;;2;12;60;;;40;6;;1;4;;2;;2;;;;2;2;1;2;98;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;5;2;;1;3000000;49;4923;8323;144
20260626;06;2026;8643827;1;1;1;60;;1;396.67747165;50;1;4921;1;2;2;4;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2500000;2;;1;220000;2;2;;2;;2;;2;;2;;;1;249000;2;1;63000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;36;2;;9;7;;1;;1;2;1;12;1;1;1;0;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;40;1;;1;2500000;49;4921;8342;4
20260626;06;2026;8643827;1;2;1;60;;1;396.67747165;50;1;4711;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;15000000;1;0;10300000;1000000;700000;0;;;;;;;;;;;;;;;;;;;;1;1;2026;1;1;;;3000000;1;;3;;3;;2;12;84;;;84;;;1;7;;3;;2;;;;2;2;1;0;24;4;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;3000000;47;4711;1420;36
20260626;06;2026;8643828;1;1;1;60;;1;986.92757253;50;1;1011;1;2;1;;1;;1;;1;2;1;1;1;;1;1;2;1;3;;2;2200000;2;;2;;;1;300000;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;42;;;35;2;;10;7;;1;;1;1;1;0;1;1;1;0;3;1;;8;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;;1;1;1;1;1;2;2;1;11;;45;5;;1;2500000;10;1011;4321;3
20260626;06;2026;8643829;1;1;1;60;;1;986.92757253;50;1;4752;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;1;817600;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;52;;;44;2;;4;7;;1;;1;1;1;6;1;1;1;5;24;1;;13;CAMBIO DE RESIDENCIA;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;3;;1;1750905;47;4752;5414;5
20260626;06;2026;8643830;1;1;1;60;;1;557.84936158;50;1;4653;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;60;;;50;2;;5;7;;1;;1;2;1;6;1;1;1;24;6;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;7;3;;1;1750905;46;4653;3341;8
20260626;06;2026;8643834;1;1;1;60;;1;831.06342522;50;1;4923;1;2;2;12;1;;1;;2;2;2;2;1;;1;1;1;1;1;;2;5500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;4;7;;1;;1;1;2;17;1;2;1;0;8;1;;8;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;1;1;2;1;1;1;8;;10;2;;1;5500000;49;4923;1120;13
20260626;06;2026;8643835;1;2;1;60;;2;535.53344155;50;1;141;1;2;1;;1;;1;;1;2;1;1;7;;1;1;2;1;1;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;1;68000;2;2;;;2;;;2;;;1;1587203;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;36;2;;10;8;;1;;1;1;1;1;1;1;1;5;8;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;8;;1;1750905;01;0141;9212;14
