PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20250625;06;2025;8257578;1;3;1;10;47;1;170.11364226;47;1;3;2;27;12;1997;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;511;7;511;1;2;1
20250625;06;2025;8257579;1;1;1;10;47;1;152.96269544;47;1;1;2;55;3;1970;1;3;;3;;2;2;2;6;;;4;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;10;10;723;7;723;1;2;1
20250625;06;2025;8257579;1;2;1;10;47;1;152.96269544;47;1;2;2;28;10;1996;3;1;1;2;;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257579;1;3;1;10;47;1;152.96269544;47;1;3;2;52;2;1973;6;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257579;1;4;1;10;47;1;152.96269544;47;1;4;2;24;9;2000;9;1;3;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;3;114;2;;1;2;1
20250625;06;2025;8257579;1;5;1;10;47;1;152.96269544;47;1;5;1;14;12;2010;9;1;3;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250625;06;2025;8257580;1;1;1;10;47;1;309.69340192;47;1;1;1;46;12;1978;1;2;;2;;2;2;2;6;;;3;1;2;1;2;2;360000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257580;1;2;1;10;47;1;309.69340192;47;1;2;2;51;4;1974;2;2;;3;;2;2;2;6;;;3;1;1;1;2;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257580;1;3;1;10;47;1;309.69340192;47;1;3;1;22;7;2002;3;1;2;1;1;2;2;2;6;;;6;;;1;2;5;;2;4;4;4;4;4;4;4;1;2;;8;4;613;5;613;2;1;1
20250625;06;2025;8257582;1;1;1;10;47;1;217.72772657;47;1;1;1;65;6;1960;1;3;;3;;2;2;2;6;;;2;1;2;1;1;2;420000;4;4;4;4;4;4;4;4;1;2;;8;4;1031;5;1031;2;1;1
20250625;06;2025;8257582;1;2;1;10;47;1;217.72772657;47;1;2;2;58;6;1967;2;2;;2;;2;2;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257582;1;3;1;10;47;1;217.72772657;47;1;3;2;29;4;1996;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;7;411;2;;1;2;1
20250625;06;2025;8257582;1;4;1;10;47;1;217.72772657;47;1;4;1;25;7;1999;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;8;1;916;2;;2;1;1
20250625;06;2025;8257582;1;5;1;10;47;1;217.72772657;47;1;5;1;22;11;2002;3;1;2;1;1;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;10;10;913;7;913;2;1;1
20250625;06;2025;8257583;1;1;1;10;47;1;287.80273037;47;1;1;2;32;3;1993;1;1;4;1;5;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257583;1;2;1;10;47;1;287.80273037;47;1;1;1;9;11;2015;3;1;1;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250625;06;2025;8257583;1;3;1;10;47;1;287.80273037;47;1;1;1;7;1;2018;3;1;1;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;0;;;;;;
20250625;06;2025;8257583;1;4;1;10;47;1;287.80273037;47;1;4;2;54;1;1971;4;2;;3;;2;2;2;6;;;2;1;5;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250625;06;2025;8257583;1;5;1;10;47;1;287.80273037;47;1;5;1;56;3;1969;4;3;;3;;2;2;2;6;;;2;1;4;1;1;1;92000;4;4;4;4;4;4;4;4;1;2;;8;4;715;5;715;2;1;1
20250625;06;2025;8257583;1;6;1;10;47;1;287.80273037;47;1;6;1;25;11;1999;6;1;4;1;5;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;713;5;713;2;1;1
20250625;06;2025;8257583;1;7;1;10;47;1;287.80273037;47;1;7;1;16;8;2008;6;1;4;1;5;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;;;
20250625;06;2025;8257584;1;1;1;10;47;1;353.05434292;47;1;1;2;62;11;1962;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;3;2;4;4;4;4;1;2;;3;5;;;;1;2;1
20250625;06;2025;8257584;1;2;1;10;47;1;353.05434292;47;1;2;1;45;6;1980;3;1;1;2;;2;2;2;6;;;2;1;3;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;9;6;715;6;715;2;1;1
20250625;06;2025;8257584;1;3;1;10;47;1;353.05434292;47;1;3;2;42;4;1983;7;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;1;2;1
20250625;06;2025;8257584;1;4;1;10;47;1;353.05434292;47;1;4;1;16;8;2008;8;1;3;1;2;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250625;06;2025;8257584;1;5;1;10;47;1;353.05434292;47;1;5;2;42;2;1983;3;1;1;2;;2;2;2;6;;;2;1;6;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1
20250625;06;2025;8257584;1;6;1;10;47;1;353.05434292;47;1;6;1;44;3;1981;7;2;;2;;2;2;2;6;;;2;1;5;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257584;1;7;1;10;47;1;353.05434292;47;1;7;1;14;3;2011;8;1;5;1;6;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;4;;;;;;
20250625;06;2025;8257584;1;8;1;10;47;1;353.05434292;47;1;1;2;8;12;2016;8;1;5;1;6;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250625;06;2025;8257585;1;1;1;10;47;1;296.84991409;47;1;1;2;51;4;1974;1;3;;3;;2;2;2;6;;;3;1;2;1;3;;;4;4;4;3;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257585;1;2;1;10;47;1;296.84991409;47;1;2;1;56;11;1968;2;3;;3;;2;2;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257585;1;3;1;10;47;1;296.84991409;47;1;3;1;24;4;2001;3;1;1;1;2;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;10;10;11;7;11;2;1;1
20250625;06;2025;8257585;1;4;1;10;47;1;296.84991409;47;1;4;1;15;10;2009;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;;;
20250625;06;2025;8257585;1;5;1;10;47;1;296.84991409;47;1;5;2;11;2;2014;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250625;06;2025;8257586;1;1;1;10;47;1;191.7413394;47;1;1;2;60;3;1965;1;2;;2;;2;2;2;6;;;3;1;2;1;1;2;94000;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250625;06;2025;8257586;1;2;1;10;47;1;191.7413394;47;1;2;1;60;4;1965;2;3;;3;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20250625;06;2025;8257586;1;3;1;10;47;1;191.7413394;47;1;3;2;33;8;1991;3;1;1;1;2;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;1;2;1
20250625;06;2025;8257586;1;4;1;10;47;1;191.7413394;47;1;4;2;13;3;2012;8;1;3;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250625;06;2025;8257586;1;5;1;10;47;1;191.7413394;47;1;3;1;8;8;2016;8;1;3;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250625;06;2025;8257587;1;1;1;10;47;1;306.76058722;47;1;1;1;62;10;1962;1;3;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257587;1;2;1;10;47;1;306.76058722;47;1;2;2;65;4;1960;2;3;;3;;2;2;2;6;;;2;1;1;1;1;2;56000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257587;1;3;1;10;47;1;306.76058722;47;1;3;1;34;11;1990;3;1;2;1;1;2;2;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;2;1;1
20250625;06;2025;8257588;1;1;1;10;47;1;262.0793176;47;1;1;2;52;9;1972;1;3;;3;;2;2;2;6;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257589;1;1;1;10;47;1;247.06841504;47;1;1;2;56;10;1968;1;3;;3;;2;2;2;6;;;3;2;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;9;6;913;6;913;1;2;1
20250625;06;2025;8257589;1;2;1;10;47;1;247.06841504;47;1;2;1;24;2;2001;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;2;1;1
20250625;06;2025;8257590;1;1;1;10;47;1;172.91629562;47;1;1;1;53;7;1971;1;2;;2;;2;2;2;6;;;3;1;2;1;1;3;320000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1
20250625;06;2025;8257590;1;2;1;10;47;1;172.91629562;47;1;2;2;55;2;1970;2;1;5;3;;2;2;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;212;7;212;1;2;1
20250625;06;2025;8257590;1;3;1;10;47;1;172.91629562;47;1;3;1;23;2;2002;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;9;421;2;;2;1;1
20250625;06;2025;8257590;1;4;1;10;47;1;172.91629562;47;1;4;1;21;6;2004;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;9;613;2;;2;1;1
20250625;06;2025;8257590;1;5;1;10;47;1;172.91629562;47;1;5;2;90;9;1934;5;3;;3;;2;2;2;6;;;5;;;1;1;2;321000;4;4;3;3;4;4;4;4;1;2;;3;2;;;;1;2;1
20250625;06;2025;8257592;1;1;1;10;47;1;237.90749919;47;1;1;1;64;9;1960;1;3;;3;;2;2;2;6;;;3;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257592;1;2;1;10;47;1;237.90749919;47;1;2;2;64;9;1960;2;3;;3;;2;2;2;6;;;3;1;1;1;1;1;56000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257595;1;1;1;10;47;1;195.3521378;47;1;1;2;49;6;1976;1;3;;2;;2;2;2;6;;;4;;;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257595;1;2;1;10;47;1;195.3521378;47;1;2;1;22;6;2003;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257595;1;3;1;10;47;1;195.3521378;47;1;3;2;19;;;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;3;912;2;;1;2;1
20250625;06;2025;8257595;1;4;1;10;47;1;195.3521378;47;1;4;2;17;9;2007;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250625;06;2025;8257596;1;1;1;10;47;1;401.41807595;47;1;1;2;37;5;1988;1;2;;2;;2;2;2;6;;;3;1;2;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;11;2;313;8;313;1;2;1
20250625;06;2025;8257596;1;2;1;10;47;1;401.41807595;47;1;2;1;42;2;1983;2;2;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;2;1;1
20250625;06;2025;8257596;1;3;1;10;47;1;401.41807595;47;1;1;1;6;12;2018;3;1;1;1;2;2;2;2;6;;;;;;1;1;5;;4;4;4;4;3;4;4;4;2;1;2;3;0;;;;;;
20250625;06;2025;8257597;1;1;1;10;47;1;417.03896975;47;1;1;1;42;9;1982;1;3;;3;;2;2;2;6;;;3;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;114;7;114;2;1;1
20250625;06;2025;8257597;1;2;1;10;47;1;417.03896975;47;1;1;2;38;6;1987;2;2;;3;;2;2;2;6;;;3;1;1;1;1;3;177937;4;4;4;4;4;4;4;4;1;2;;10;10;212;7;212;1;2;1
20250625;06;2025;8257597;1;3;1;10;47;1;417.03896975;47;1;2;2;8;8;2016;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;3;2;;;;;;
20250625;06;2025;8257597;1;4;1;10;47;1;417.03896975;47;1;2;1;3;1;2022;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250625;06;2025;8257598;1;1;1;10;47;1;242.8770136;47;1;1;1;63;9;1961;1;3;;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;2;4;4;4;4;1;2;;10;10;413;7;413;2;1;1
20250625;06;2025;8257599;1;1;1;10;47;1;307.72687177;47;1;1;1;27;4;1998;1;2;;2;;2;2;2;6;;;2;2;;1;1;1;200000;4;4;4;4;4;4;4;4;1;2;;11;2;421;8;421;2;1;1
20250625;06;2025;8257600;1;1;1;10;47;1;120.41157884;47;1;1;2;63;6;1962;1;3;;3;;2;2;2;6;;;6;;;1;2;1;342000;4;4;4;4;4;4;4;4;1;2;;10;10;111;7;111;1;2;1
20250625;06;2025;8257600;1;2;1;10;47;1;120.41157884;47;1;2;2;70;4;1955;6;3;;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257601;1;1;1;10;47;1;305.82857782;47;1;1;1;40;10;1984;1;2;;2;;2;2;2;6;;;2;1;2;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;8;4;721;5;721;2;1;1
20250625;06;2025;8257601;1;2;1;10;47;1;305.82857782;47;1;2;2;40;9;1984;2;2;;2;;2;2;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;1;2;1
20250625;06;2025;8257601;1;3;1;10;47;1;305.82857782;47;1;2;1;8;7;2016;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250625;06;2025;8257601;1;4;1;10;47;1;305.82857782;47;1;2;2;7;5;2018;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250625;06;2025;8257602;1;1;1;10;47;1;406.1167807;47;1;1;2;26;4;1999;1;2;;3;;2;2;2;6;;;2;1;2;1;1;1;113800;4;4;4;4;4;4;4;4;1;2;;10;10;313;7;313;1;2;1
20250625;06;2025;8257602;1;2;1;10;47;1;406.1167807;47;1;2;1;29;6;1996;2;2;;2;;2;2;2;6;;;2;1;1;1;2;1;170820;4;4;4;4;4;4;4;4;1;2;;11;2;421;8;421;2;1;1
20250625;06;2025;8257602;1;3;1;10;47;1;406.1167807;47;1;1;2;0;12;2024;3;1;1;1;2;2;2;2;6;;;;;;1;1;5;;4;2;4;1;3;2;2;4;;;;;;;;;;;
20250625;06;2025;8257603;1;1;1;10;47;1;286.3636504;47;1;1;2;27;5;1998;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257603;1;2;1;10;47;1;286.3636504;47;1;2;1;28;11;1996;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257606;1;1;1;10;47;1;203.91903003;47;1;1;2;64;12;1960;1;3;;3;;2;2;2;6;;;6;;;1;1;2;118000;4;4;4;4;4;4;4;4;1;2;;10;10;111;7;111;1;2;1
20250625;06;2025;8257606;1;2;1;10;47;1;203.91903003;47;1;2;2;71;6;1954;6;3;;3;;2;2;2;6;;;4;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257606;1;3;1;10;47;1;203.91903003;47;1;3;1;43;1;1982;6;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257606;1;4;1;10;47;1;203.91903003;47;1;4;2;32;12;1992;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;3;4;3;4;4;1;2;;8;4;211;5;211;1;2;1
20250625;06;2025;8257607;1;1;1;10;47;1;206.43569821;47;1;1;2;71;12;1953;1;3;;3;;2;2;2;6;;;5;;;1;1;2;157000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257607;1;2;1;10;47;1;206.43569821;47;1;2;1;39;5;1986;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257607;1;3;1;10;47;1;206.43569821;47;1;3;2;21;3;2004;3;1;1;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;8;313;2;;1;2;1
20250625;06;2025;8257607;1;4;1;10;47;1;206.43569821;47;1;4;2;21;3;2004;3;1;1;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;8;313;2;;1;2;1
20250625;06;2025;8257608;1;1;1;10;47;1;235.87138584;47;1;1;2;44;11;1980;1;2;;2;;2;2;2;6;;;6;;;1;1;3;175000;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;1;2;1
20250625;06;2025;8257609;1;1;1;10;47;1;264.72642439;47;1;1;2;61;5;1964;1;3;;3;;2;2;2;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250625;06;2025;8257609;1;2;1;10;47;1;264.72642439;47;1;1;1;41;7;1983;3;1;1;3;;2;2;2;6;;;6;;;1;3;;;4;1;3;4;4;2;1;1;2;2;;1;0;;;;2;1;1
20250625;06;2025;8257609;1;3;1;10;47;1;264.72642439;47;1;3;1;38;10;1986;3;1;1;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257609;1;4;1;10;47;1;264.72642439;47;1;3;1;14;4;2011;8;2;;1;3;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250625;06;2025;8257610;1;1;1;10;47;1;172.63825648;47;1;1;2;82;5;1943;1;3;;3;;2;2;2;6;;;5;;;1;2;2;756000;3;4;3;3;4;4;4;4;1;2;;10;10;112;7;112;1;2;1
20250625;06;2025;8257611;1;1;1;10;47;1;199.27052453;47;1;1;1;46;3;1979;1;2;;3;;2;2;2;6;;;3;1;2;1;1;3;174000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257611;1;2;1;10;47;1;199.27052453;47;1;2;2;43;2;1982;2;1;3;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257611;1;3;1;10;47;1;199.27052453;47;1;3;2;70;8;1954;5;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;3;3;4;4;4;4;1;2;;3;5;;;;1;2;1
20250625;06;2025;8257612;1;1;1;10;47;1;306.54712911;47;1;1;2;51;5;1974;1;3;;2;;2;2;2;6;;;4;;;1;3;;;4;4;3;4;2;4;4;4;1;2;;4;2;;;;1;2;1
20250625;06;2025;8257612;1;2;1;10;47;1;306.54712911;47;1;2;1;28;6;1997;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257612;1;3;1;10;47;1;306.54712911;47;1;3;1;25;5;2000;3;1;1;2;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257612;1;4;1;10;47;1;306.54712911;47;1;1;1;3;10;2021;8;2;;1;3;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250625;06;2025;8257613;1;1;1;10;47;1;222.05898386;47;1;1;1;85;4;1940;1;3;;3;;2;2;2;6;;;4;;;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;10;10;731;7;731;2;1;1
20250625;06;2025;8257615;1;1;1;10;47;1;172.63825648;47;1;1;2;80;4;1945;1;3;;3;;2;2;2;6;;;5;;;1;1;2;200000;4;4;3;3;4;4;4;4;1;2;;10;10;413;7;413;1;2;1
20250625;06;2025;8257618;1;1;1;10;47;1;477.81267724;47;1;1;2;43;5;1982;1;3;;3;;2;2;2;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257618;1;2;1;10;47;1;477.81267724;47;1;2;1;37;3;1988;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;2;1;1
20250625;06;2025;8257618;1;3;1;10;47;1;477.81267724;47;1;3;1;15;1;2010;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250625;06;2025;8257619;1;1;1;10;47;1;504.63986691;47;1;1;2;31;8;1993;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;4;1013;6;913;1;2;1
20250625;06;2025;8257619;1;2;1;10;47;1;504.63986691;47;1;2;1;33;1;1992;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257619;1;3;1;10;47;1;504.63986691;47;1;1;1;5;10;2019;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250625;06;2025;8257620;1;1;1;10;47;1;438.11353215;47;1;1;1;70;2;1955;1;3;;3;;2;2;2;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257620;1;2;1;10;47;1;438.11353215;47;1;2;2;49;12;1975;2;2;;3;;2;2;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20250625;06;2025;8257620;1;3;1;10;47;1;438.11353215;47;1;3;1;27;6;1998;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;4;613;2;;2;1;1
20250625;06;2025;8257620;1;4;1;10;47;1;438.11353215;47;1;4;2;18;12;2006;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;1;511;2;;1;2;1
20250625;06;2025;8257621;1;1;1;10;47;1;510.54681003;47;1;1;1;33;1;1992;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257621;1;2;1;10;47;1;510.54681003;47;1;2;2;35;3;1990;2;2;;2;;2;2;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257621;1;3;1;10;47;1;510.54681003;47;1;3;2;12;7;2012;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;;;
20250625;06;2025;8257622;1;1;1;10;47;1;416.36059474;47;1;1;1;74;8;1950;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250625;06;2025;8257624;1;1;1;10;47;1;410.25489871;47;1;1;2;71;1;1954;1;3;;3;;2;2;2;6;;;5;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;1;;;;1;2;1
20250625;06;2025;8257624;1;2;1;10;47;1;410.25489871;47;1;2;1;45;11;1979;3;1;1;3;;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257625;1;1;1;10;47;1;416.36059474;47;1;1;1;68;11;1956;1;3;;3;;2;2;2;6;;;4;;;1;1;2;65000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250625;06;2025;8257628;1;1;1;10;47;1;254.49317823;47;1;1;1;73;6;1952;1;3;;3;;2;2;2;6;;;3;1;2;1;1;2;420000;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1
20250625;06;2025;8257628;1;2;1;10;47;1;254.49317823;47;1;2;2;61;8;1963;2;2;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250625;06;2025;8257628;1;3;1;10;47;1;254.49317823;47;1;3;1;36;11;1988;3;1;2;1;1;2;2;2;6;;;6;;;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;2;1;1
20250625;06;2025;8257628;1;4;1;10;47;1;254.49317823;47;1;4;2;29;12;1995;3;1;2;1;1;2;2;2;6;;;6;;;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;1;2;1
20250625;06;2025;8257629;1;1;1;10;47;1;191.37784754;47;1;1;1;72;9;1952;1;3;;3;;2;2;2;6;;;3;1;2;1;1;4;;4;4;3;4;3;3;4;3;1;2;;3;5;;;;2;1;1
20250625;06;2025;8257629;1;2;1;10;47;1;191.37784754;47;1;2;2;66;2;1959;2;3;;3;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;3;3;1;2;;3;3;;;;1;2;1
20250625;06;2025;8257629;1;3;1;10;47;1;191.37784754;47;1;3;2;35;11;1989;3;1;2;1;1;2;2;2;6;;;6;;;1;1;3;120000;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;1;2;1
