PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250626;06;2025;8238998;1;4;1;60;;1;1169.8945021;70;1;4921;2;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;80000;1;;1;;1;1;12;15;1;;15;;;1;4;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;;;1;15;2;1;1;1;1;2;1;2;2;1;1;2;;2;1;2;2;2;2;2;1;11;;5;5;;1;80000;49;4921;8321
20250626;06;2025;8238999;1;4;1;60;;1;745.04100876;70;1;161;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;1;;4;2;12;30;1;;30;;;1;8;;2;;2;;;;2;2;1;0;160;4;;1;;2;;;;;;;;1;10;1;1;2;;;;;;;;;;;;;1;1;2;2;1;1;3;;60;3;;1;600000;01;0161;9214
20250626;06;2025;8239000;1;1;1;60;;1;1234.9023695;70;1;1089;2;;;;;;;;;;;;18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;80000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;40000;1;;3;;1;1;12;30;1;;30;;;1;1;;2;;2;;;;2;2;1;5;24;3;;9;;2;;;;;;;;1;15;2;1;1;1;1;2;2;2;2;1;1;2;;2;1;2;2;2;2;1;1;14;;;8;;1;40000;10;1089;7514
20250626;06;2025;8239000;1;2;1;60;;1;1234.9023695;70;1;150;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;280000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;250000;1;;1;;1;1;12;35;1;;35;;;2;8;;2;;2;;;;2;2;1;1;30;1;;2;;2;;;;;;;;1;20;2;1;1;1;1;2;1;2;2;1;1;2;;2;1;2;2;2;2;2;2;11;;20;5;;1;250000;01;0150;9214
20250626;06;2025;8239001;1;2;1;60;;1;1144.6308769;70;1;141;1;1;;;1;;1;;2;2;2;2;36;7;;2;2;2;2;1;2;500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;58;;;58;;;2;8;;2;;2;;;;2;2;1;0;72;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;12;;10;8;;1;500000;01;0141;9211
20250626;06;2025;8239001;1;5;1;60;;1;1144.6308769;70;1;8121;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;250000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;250000;1;;3;;10;2;12;14;2;;20;;;1;2;;9;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;20;9;;1;250000;81;8121;9111
20250626;06;2025;8239001;1;7;1;60;;1;1144.6308769;70;1;4921;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;450000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;250000;1;;3;;3;2;12;35;2;;35;;;1;4;;7;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;5;8;;1;250000;49;4921;8321
20250626;06;2025;8239003;1;1;1;60;;1;795.05588882;70;1;5611;2;;;;;;;;;;;;18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;2;1;1;1;6;;;650000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;3;;1;1;12;45;;;45;;;2;1;;2;;2;;;;2;2;1;2;240;1;;2;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;1;2;;2;1;2;2;1;2;1;1;14;;;8;;1;300000;56;5611;5120
20250626;06;2025;8239003;1;2;1;60;;1;795.05588882;70;1;4723;2;;;;;;;;;;;;18;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;15;2;;15;;;2;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;;47;4723;5120
20250626;06;2025;8239004;1;1;1;60;;1;1029.1470051;70;1;8121;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;300000;1;2;;1;100000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;280000;1;;1;;1;1;12;30;1;;30;;;1;2;;2;;2;;;;2;2;1;0;120;3;;1;;2;;;;;;;;1;10;1;1;1;1;1;2;1;1;1;1;1;2;;1;1;2;2;2;2;2;2;3;;20;3;;1;280000;81;8121;9111
20250626;06;2025;8239005;1;1;1;60;;1;634.57673264;70;1;8530;1;2;1;;1;;1;;1;1;1;1;240;2;;1;1;1;1;5;2;4200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;4200000;1;2100000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;3;ES EL HORARIO ESTIPULADO POR EL MAGISTERIO;30;;;10;7;;1;;1;3;1;20;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;6;;80;8;;1;4200000;85;8530;2342
20250626;06;2025;8239007;1;1;1;60;;1;631.60935069;70;1;9602;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;350000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;1;;4;2;12;25;2;;25;;;1;2;;2;;2;;;;2;2;1;2;72;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;20;3;;1;300000;96;9602;5142
20250626;06;2025;8239008;1;1;1;60;;1;879.85301305;70;1;8121;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;180000;1;;3;;3;2;12;12;2;;12;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;3;;1;180000;81;8121;9111
20250626;06;2025;8239009;1;2;1;60;;1;993.67430212;70;1;4921;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;3;;1;1;12;44;;;44;;;1;4;;2;;2;;;;2;2;1;0;24;1;;1;;2;;;;;;;;1;10;1;1;1;1;1;2;1;1;1;1;2;2;;1;1;2;2;2;2;2;2;11;;20;8;;1;600000;49;4921;8321
20250626;06;2025;8239010;1;1;1;60;;1;670.32892735;70;1;9700;1;1;;;1;;1;;2;2;2;2;48;3;;2;2;2;2;1;2;100000;2;;2;;;1;100000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;2;;2;;;;2;2;1;0;12;3;;1;;2;;;;;;;;1;5;1;1;1;1;1;2;1;2;1;1;1;2;;1;1;2;2;2;2;2;2;3;;15;3;;1;200000;97;9700;9111
20250626;06;2025;8239011;1;1;1;60;;1;709.77932337;70;1;4761;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;150000;1;;3;;1;2;12;20;2;;20;;;1;1;;2;;2;;;;2;2;1;0;120;3;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;2;2;2;;1;1;2;2;1;2;1;1;14;;;3;;1;150000;47;4761;5223
20250626;06;2025;8239012;1;2;1;60;;1;886.20075147;70;1;3830;2;;;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;3;;1;1;12;60;;;60;;;1;6;;2;;2;;;;2;2;1;2;30;1;;3;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;3;;40;3;;1;600000;38;3830;9611
20250626;06;2025;8239013;1;1;1;60;;1;553.90634509;70;1;4711;1;1;;;1;;1;;1;1;1;2;180;1;;1;1;2;2;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;1;650000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;2;7;;2;;2;;;;2;2;1;0;36;4;;8;;2;;;;;;;;2;;;;1;2;1;1;2;2;1;1;2;2;;2;1;2;1;2;2;1;1;11;;15;8;;1;1423500;47;4711;5223
20250626;06;2025;8239014;1;2;1;60;;1;737.16916951;70;1;4921;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;3;;8;1;12;54;;;54;;;1;4;;2;;2;;;;2;2;1;3;120;4;;2;;2;;;;;;;;2;;;;1;2;1;1;2;2;1;1;1;2;;1;1;2;2;2;2;1;1;11;;10;8;;1;1200000;49;4921;8321
20250626;06;2025;8239014;1;3;1;60;;1;737.16916951;70;1;9602;2;;;;;;;;;;;;268;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;900000;1;;3;;3;2;12;40;;;40;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;8;;1;900000;96;9602;5141
20250626;06;2025;8239014;1;5;1;60;;1;737.16916951;70;1;4111;2;;;;;;;;;;;;276;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;3;;10;1;12;48;;;48;;;2;9;;2;;2;;;;2;2;1;6;10;4;;3;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;1;1;2;;2;1;2;2;1;2;2;1;11;;20;9;;1;1200000;41;4111;9313
20250626;06;2025;8239015;1;1;1;60;;1;536.51626866;70;1;1081;1;1;;;1;;1;;2;2;2;2;30;1;;1;1;2;2;1;2;750000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;1;;30;;;3;7;;2;;2;;;;2;2;1;0;3;4;;3;;2;;;;;;;;1;18;1;1;1;1;1;2;2;2;1;2;1;2;;1;1;2;2;2;2;2;1;11;;15;8;;1;750000;10;1081;7512
20250626;06;2025;8239016;1;2;1;60;;1;661.78708263;70;1;4731;1;2;1;;1;;1;;1;1;1;2;72;1;;1;1;1;1;1;2;1423500;2;;1;300000;2;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;1;650000;2;;2;;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;9;7;;1;;1;1;1;10;1;1;1;6;36;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;2;2;2;;2;1;2;1;1;2;1;1;11;;10;9;;1;1423500;47;4731;5223
20250626;06;2025;8239016;1;4;1;60;;1;661.78708263;70;1;5611;1;1;;;1;;2;;2;2;2;2;6;1;;1;1;2;2;1;2;980000;2;;2;;;1;260000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;49;;;49;;;3;7;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;10;3;;1;1240000;56;5611;5120
20250626;06;2025;8239017;1;1;1;60;;1;529.3026129;70;1;4711;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;8500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;3;;6;2;12;60;;;60;;;2;1;;2;;2;;;;2;2;1;0;180;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;14;;;9;;1;1600000;47;4711;5221
20250626;06;2025;8239017;1;2;1;60;;1;529.3026129;70;1;4711;2;;;;;;;;;;;;48;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;2;1;;2;;2;;;;2;2;1;0;84;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;;47;4711;5223
20250626;06;2025;8239018;1;1;1;60;;1;624.83584462;70;1;113;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;15000000;12;2000000;0;800000;0;2000000;0;0;0;2000000;1;200000;2;;;;2;;;2;;0;1;;2;;3;2;12;24;2;;24;;;1;8;;1;;3;;;;2;2;1;8;253;2;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;10;DE SU PENSION;1;0;01;0113;6111
20250626;06;2025;8239019;1;1;1;60;;1;368.55048526;70;1;9700;1;1;;;1;;1;;2;1;2;2;60;3;;2;2;2;2;1;2;400000;2;;2;;;1;280000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;1;2;;2;;2;;;;2;2;1;3;18;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;9;;1;680000;97;9700;9111
20250626;06;2025;8239019;1;3;1;60;;1;368.55048526;70;1;9700;1;1;;;1;;1;;2;1;2;2;36;3;;2;2;2;2;1;2;600000;2;;2;;;1;320000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;2;;2;;;;2;2;1;5;14;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;9;;1;920000;97;9700;9111
20250626;06;2025;8239020;1;1;1;60;;1;661.78708263;70;1;4921;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;900000;1;;3;;1;2;12;49;;;49;;;1;4;;2;;2;;;;2;2;1;0;240;4;;3;;2;;;;;;;;2;;;;1;2;1;1;2;2;1;2;1;2;;2;1;2;2;1;2;1;1;11;;10;8;;1;900000;49;4921;8321
20250626;06;2025;8239020;1;4;1;60;;1;661.78708263;70;1;9602;2;;;;;;;;;;;;30;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;3;2;12;40;;;40;;;1;1;;2;;2;;;;2;2;1;1;48;4;;3;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;2;2;2;;1;1;2;2;1;2;1;1;14;;;3;;1;700000;96;9602;5141
20250626;06;2025;8239021;1;1;1;60;;1;583.6891186;70;1;4921;2;;;;;;;;;;;;264;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1100000;1;;3;;1;1;12;50;;;50;;;1;4;;2;;2;;;;2;2;1;0;60;4;;3;;2;;;;;;;;2;;;;1;2;1;1;2;2;1;1;1;2;;2;1;2;2;2;2;1;1;11;;10;8;;1;1100000;49;4921;8321
20250626;06;2025;8239021;1;4;1;60;;1;583.6891186;70;1;1081;1;1;;;1;;2;;2;2;2;2;24;1;;1;1;1;2;1;2;800000;2;;2;;;1;180000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;24;24;3;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;1;1;11;;10;3;;1;980000;10;1081;5223
20250626;06;2025;8239022;1;1;1;60;;1;513.29118138;70;1;9700;1;1;;;1;;2;;2;2;2;2;4;3;;2;2;2;2;1;2;600000;2;;2;;;1;280000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;56;;;56;;;1;2;;2;;2;;;;2;2;1;1;3;1;;8;;2;;;;;;;;2;;;;1;2;1;1;2;2;1;1;2;2;;2;1;2;2;2;2;2;1;11;;10;8;;1;880000;97;9700;9111
20250626;06;2025;8239023;1;1;1;60;;1;974.64242989;70;1;4921;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;3;2;12;49;;;49;;;1;4;;2;;2;;;;2;2;1;0;480;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;15;MOTOCARRO;10;8;;1;1500000;49;4921;8321
20250626;06;2025;8239025;1;1;1;60;;1;891.00547981;70;1;7729;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;3;;6;2;12;40;;;40;;;1;1;;2;;2;;;;2;2;1;24;360;4;;2;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;2;2;2;;1;1;2;2;1;2;1;1;14;;;3;;1;400000;77;7729;5249
20250626;06;2025;8239026;1;1;1;60;;1;960.20347661;70;1;8121;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;3;;1;2;12;12;1;;12;;;1;2;;2;;2;;;;2;2;1;6;30;3;;3;;2;;;;;;;;1;20;1;1;1;1;1;2;2;2;1;2;2;2;;1;1;2;2;2;2;2;1;3;;15;3;;1;300000;81;8121;9111
20250626;06;2025;8239026;1;2;1;60;;1;960.20347661;70;1;141;1;1;;;1;;2;;2;2;2;2;5;1;;2;2;2;2;1;2;1200000;2;;2;;;1;260000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;30;2;;30;;;2;8;;2;;2;;;;2;2;1;1;360;1;;1;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;1;11;;35;3;;1;1460000;01;0141;6111
20250626;06;2025;8239027;1;1;1;60;;1;343.19648595;70;1;9700;1;1;;;1;;1;;2;2;2;2;36;3;;2;2;2;2;1;2;400000;2;;2;;;1;240000;2;;2;;1;250000;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;49;;;49;;;1;2;;2;;2;;;;2;2;1;11;240;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;3;;1;640000;97;9700;9111
20250626;06;2025;8239027;1;2;1;60;;1;343.19648595;70;1;9700;1;1;;;1;;2;;2;2;2;2;24;3;;2;2;2;2;1;2;380000;2;;2;;;1;180000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;2;2;2;;1;1;2;2;1;2;1;1;3;;10;9;;1;560000;97;9700;9111
20250626;06;2025;8239029;1;1;1;60;;1;2005.62252;70;1;6499;1;1;;;1;;1;;2;2;2;2;6;1;;2;2;2;2;1;2;1200000;2;;2;;;2;;2;;2;;2;;1;300000;2;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;5;;2;;2;;;;2;2;1;0;60;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;25;8;;1;1200000;64;6499;4213
20250626;06;2025;8239029;1;4;1;60;;1;2005.62252;70;1;4921;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1100000;1;;3;;10;2;12;56;;;56;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;8;;1;1100000;49;4921;8321
20250626;06;2025;8239030;1;1;1;60;;1;607.60007877;70;1;9601;2;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;60000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;60000;1;;3;;3;2;6;5;2;;5;;;2;2;;2;;2;;;;2;2;1;56;4;3;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;3;;15;3;;1;60000;96;9601;9121
